Date,Inflow(cfs),Storage (af),Elevation (ft),Release (cfs)
04/25/2004 7:00,112.68,77451,9314.6,104.61
04/26/2004 7:00,130.7,77502,9314.63,104.48
04/27/2004 7:00,138.84,77570,9314.67,104.56
04/28/2004 7:00,164.66,77689,9314.74,104.66
04/29/2004 7:00,130.06,77740,9314.77,104.85
04/30/2004 7:00,139.15,77808,9314.81,104.87
05/01/2004 7:00,148.26,77893,9314.86,104.9
05/02/2004 7:00,139.28,77961,9314.9,105
05/03/2004 7:00,175.94,78080,9314.97,115.95
05/04/2004 7:00,205.49,78216,9315.05,136.92
05/05/2004 7:00,271.68,78455,9315.19,150.68
05/06/2004 7:00,314.06,78781,9315.38,150.71
05/07/2004 7:00,375.97,79227,9315.64,151.11
05/08/2004 7:00,413.2,79744,9315.94,151.54
05/09/2004 7:00,421.22,80280,9316.25,151.49
05/10/2004 7:00,464.89,80906,9316.61,149.29
05/11/2004 7:00,456.19,81517,9316.96,148.15
05/12/2004 7:00,483.51,82183,9317.34,147.74
05/13/2004 7:00,342.94,82571,9317.56,147.83
05/14/2004 7:00,272.82,82818,9317.7,147.79
05/15/2004 7:00,255.18,83030,9317.82,147.79
05/16/2004 7:00,272.5,83278,9317.96,147.98
05/17/2004 7:00,333.01,83598,9318.14,172.18
05/18/2004 7:00,308.99,83811,9318.26,201.1
05/19/2004 7:00,409.15,84221,9318.49,201.94
05/20/2004 7:00,526.29,84865,9318.85,202.12
05/21/2004 7:00,520.41,85495,9319.2,202.79
05/22/2004 7:00,522.5,86127,9319.55,203.88
05/23/2004 7:00,469.3,86653,9319.84,204.11
05/24/2004 7:00,461.44,87163,9320.12,204.32
05/25/2004 7:00,415.69,87583,9320.35,204.45
05/26/2004 7:00,426.66,88022,9320.59,204.83
05/27/2004 7:00,464.2,88536,9320.87,204.56
05/28/2004 7:00,520.5,89163,9321.21,204.9
05/29/2004 7:00,569.01,89885,9321.6,205.51
05/30/2004 7:00,450.53,90368,9321.86,206.52
05/31/2004 7:00,347.05,90647,9322.01,206.39
06/01/2004 7:00,348.05,90927,9322.16,206.89
06/02/2004 7:00,391.83,91244,9322.33,231.51
06/03/2004 7:00,410.41,91563,9322.5,250.09
06/04/2004 7:00,477.96,92013,9322.74,250.59
06/05/2004 7:00,553.53,92616,9323.06,250.53
06/06/2004 7:00,603.26,93315,9323.43,250.85
06/07/2004 7:00,604.98,94017,9323.8,251.06
06/08/2004 7:00,626.95,94760,9324.19,251.35
06/09/2004 7:00,579.01,95411,9324.53,251.31
06/10/2004 7:00,532.79,95967,9324.82,251.97
06/11/2004 7:00,444.98,96353,9325.02,251.38
06/12/2004 7:00,388.64,96623,9325.16,252.02
06/13/2004 7:00,330.06,96777,9325.24,251.91
06/14/2004 7:00,388.29,97048,9325.38,252.16
06/15/2004 7:00,378.74,97300,9325.51,252.19
06/16/2004 7:00,381.04,97493,9325.61,282.73
06/17/2004 7:00,362.21,97610,9325.67,303.73
06/18/2004 7:00,372.34,97746,9325.74,303.77
06/19/2004 7:00,303.96,97746,9325.74,303.96
06/20/2004 7:00,284.31,97707,9325.72,304.47
06/21/2004 7:00,325.03,97746,9325.74,304.86
06/22/2004 7:00,274.82,97688,9325.71,304.57
06/23/2004 7:00,276.22,97629,9325.68,305.46
06/24/2004 7:00,217.25,97455,9325.59,305.48
06/25/2004 7:00,286.71,97416,9325.57,305.87
06/26/2004 7:00,295.62,97396,9325.56,305.71
06/27/2004 7:00,266.74,97319,9325.52,306.07
06/28/2004 7:00,256.89,97222,9325.47,305.29
06/29/2004 7:00,285,97183,9325.45,304.16
06/30/2004 7:00,383.3,97338,9325.53,305.15
07/01/2004 7:00,275.87,97280,9325.5,305.61
07/02/2004 7:00,247.5,97164,9325.44,305.48
07/03/2004 7:00,197.53,96951,9325.33,305.42
07/04/2004 7:00,198.16,96738,9325.22,305.55
07/05/2004 7:00,168.84,96468,9325.08,304.96
07/06/2004 7:00,170.51,96198,9324.94,306.13
07/07/2004 7:00,150.04,95891,9324.78,305.32
07/08/2004 7:00,130.91,95545,9324.6,305.85
07/09/2004 7:00,161.75,95257,9324.45,305.94
07/10/2004 7:00,149.89,94951,9324.29,304.67
07/11/2004 7:00,160,94665,9324.14,304.7
07/12/2004 7:00,130.93,94321,9323.96,303.86
07/13/2004 7:00,113.02,93941,9323.76,304.1
07/14/2004 7:00,159.61,93656,9323.61,303.3
07/15/2004 7:00,111.42,93277,9323.41,303
07/16/2004 7:00,160.2,92993,9323.26,303.38
07/17/2004 7:00,333.13,93050,9323.29,304.39
07/18/2004 7:00,218.02,92880,9323.2,303.72
07/19/2004 7:00,255.44,92785,9323.15,302.83
07/20/2004 7:00,197.84,92578,9323.04,302.71
07/21/2004 7:00,188.99,92352,9322.92,302.93
07/22/2004 7:00,150.2,92051,9322.76,302.46
07/23/2004 7:00,227.22,91900,9322.68,302.84
07/24/2004 7:00,198.64,91694,9322.57,301.99
07/25/2004 7:00,113.11,91319,9322.37,302.17
07/26/2004 7:00,188.57,91095,9322.25,302
07/27/2004 7:00,208.66,90908,9322.15,302.43
07/28/2004 7:00,122.73,90554,9321.96,301.71
07/29/2004 7:00,123.59,90200,9321.77,302.07
07/30/2004 7:00,133.33,89866,9321.59,301.72
07/31/2004 7:00,77.56,89422,9321.35,301.91
08/01/2004 7:00,59.43,88941,9321.09,301.43
08/02/2004 7:00,115.55,88573,9320.89,301.59
08/03/2004 7:00,80.32,88132,9320.65,301.64
08/04/2004 7:00,97.76,87729,9320.43,301.94
08/05/2004 7:00,118.32,87363,9320.23,301.83
08/06/2004 7:00,98.78,86962,9320.01,301.45
08/07/2004 7:00,108.53,86580,9319.8,301.11
08/08/2004 7:00,81.3,86145,9319.56,301.11
08/09/2004 7:00,83.04,85711,9319.32,300.84
08/10/2004 7:00,81.58,85279,9319.08,299.88
08/11/2004 7:00,74.56,84830,9318.83,300.93
08/12/2004 7:00,91.48,84418,9318.6,299.7
08/13/2004 7:00,56.88,83936,9318.33,299.38
08/14/2004 7:00,83.41,83509,9318.09,298.69
08/15/2004 7:00,48.52,83012,9317.81,299.09
08/16/2004 7:00,111.56,82641,9317.6,298.61
08/17/2004 7:00,103.23,82254,9317.38,298.34
08/18/2004 7:00,139.69,81937,9317.2,299
08/19/2004 7:00,121.63,81587,9317,298.59
08/20/2004 7:00,129.4,81254,9316.81,297.29
08/21/2004 7:00,112.36,80888,9316.6,296.88
08/22/2004 7:00,131.06,80558,9316.41,297.43
08/23/2004 7:00,86.28,80141,9316.17,296.52
08/24/2004 7:00,78.1,79709,9315.92,295.9
08/25/2004 7:00,42.81,79210,9315.63,294.89
08/26/2004 7:00,63.03,78746,9315.36,295.95
08/27/2004 7:00,113.58,78387,9315.15,294.58
08/28/2004 7:00,78.74,77961,9314.9,294.02
08/29/2004 7:00,61.89,77502,9314.63,293.3
08/30/2004 7:00,71.3,77062,9314.37,293.13
08/31/2004 7:00,54.09,76606,9314.1,283.99
09/01/2004 7:00,72.61,76236,9313.88,259.15
09/02/2004 7:00,55.56,75834,9313.64,258.73
09/03/2004 7:00,99.04,75516,9313.45,258.35
09/04/2004 7:00,156.93,75316,9313.33,258.26
09/05/2004 7:00,90.47,74984,9313.13,258.35
09/06/2004 7:00,65.89,74602,9312.9,257.47
09/07/2004 7:00,64.82,74222,9312.67,256.91
09/08/2004 7:00,81.7,73875,9312.46,256.64
09/09/2004 7:00,74.99,73514,9312.24,257
09/10/2004 7:00,73.65,73153,9312.02,255.66
09/11/2004 7:00,91.68,72827,9311.82,256.04
09/12/2004 7:00,91.55,72501,9311.62,255.91
09/13/2004 7:00,51.2,72095,9311.37,255.89
09/14/2004 7:00,75.48,71739,9311.15,254.96
09/15/2004 7:00,59.85,71351,9310.91,254.96
09/16/2004 7:00,59.95,70966,9310.67,254.55
09/17/2004 7:00,52.59,70565,9310.42,254.76
09/18/2004 7:00,92.96,70246,9310.22,254.29
09/19/2004 7:00,142.86,70023,9310.08,254.79
09/20/2004 7:00,126.4,69768,9309.92,254.96
09/21/2004 7:00,126.11,69515,9309.76,254.17
09/22/2004 7:00,118.58,69246,9309.59,254.2
09/23/2004 7:00,95.77,68930,9309.39,254.58
09/24/2004 7:00,79.55,68584,9309.17,253.99
09/25/2004 7:00,95.42,68271,9308.97,253.73
09/26/2004 7:00,143.32,68052,9308.83,253.23
09/27/2004 7:00,71.55,67693,9308.6,253.05
09/28/2004 7:00,88.42,67366,9308.39,252.77
09/29/2004 7:00,112.15,67087,9308.21,252.82
09/30/2004 7:00,128.29,66840,9308.05,252.82
10/01/2004 7:00,90.61,66562,9307.87,230.77
10/02/2004 7:00,96.66,66331,9307.72,213.12
10/03/2004 7:00,73.47,66055,9307.54,212.61
10/04/2004 7:00,104.74,65841,9307.4,212.63
10/05/2004 7:00,120.27,65657,9307.28,212.53
10/06/2004 7:00,68.71,65429,9307.13,184.66
10/07/2004 7:00,96.5,65307,9307.05,158
10/08/2004 7:00,66.12,65124,9306.93,157.88
10/09/2004 7:00,105.06,65018,9306.86,158
10/10/2004 7:00,88.16,64882,9306.77,157.74
10/11/2004 7:00,67.11,64700,9306.65,157.86
10/12/2004 7:00,70.45,64564,9306.56,140.02
10/13/2004 7:00,106.55,64549,9306.55,113.61
10/14/2004 7:00,90.42,64504,9306.52,113.61
10/15/2004 7:00,85.2,64504,9306.52,85.2
10/16/2004 7:00,70.76,64519,9306.53,62.7
10/17/2004 7:00,93.42,64579,9306.57,62.66
10/18/2004 7:00,100.1,64655,9306.62,62.29
10/19/2004 7:00,69,64670,9306.63,61.44
10/20/2004 7:00,77.08,64700,9306.65,61.46
10/21/2004 7:00,61.46,64700,9306.65,61.46
10/22/2004 7:00,114.4,64806,9306.72,61.46
10/23/2004 7:00,77.02,64836,9306.74,61.4
10/24/2004 7:00,99.26,64912,9306.79,61.44
10/25/2004 7:00,75.96,64942,9306.81,60.84
10/26/2004 7:00,83.56,64988,9306.84,60.36
10/27/2004 7:00,77.12,65033,9306.87,54.43
10/28/2004 7:00,96.49,65124,9306.93,50.61
10/29/2004 7:00,66.21,65155,9306.95,50.58
10/30/2004 7:00,65.66,65185,9306.97,50.54
10/31/2004 7:00,73.72,65231,9307,50.53
11/01/2004 7:00,50.54,65231,9307,50.54
11/02/2004 7:00,50.33,65231,9307,50.33
11/03/2004 7:00,73.41,65276,9307.03,50.22
11/04/2004 7:00,57.86,65292,9307.04,50.3
11/05/2004 7:00,64.98,65322,9307.06,50.36
11/06/2004 7:00,58.62,65337,9307.07,50.05
11/07/2004 7:00,57.41,65352,9307.08,49.85
11/08/2004 7:00,95.44,65444,9307.14,50.06
11/09/2004 7:00,59.07,65459,9307.15,50.5
11/10/2004 7:00,72.47,65505,9307.18,50.29
11/11/2004 7:00,81.06,65566,9307.22,50.3
11/12/2004 7:00,58.91,65581,9307.23,50.34
11/13/2004 7:00,50.46,65581,9307.23,50.46
11/14/2004 7:00,72.65,65627,9307.26,50.47
11/15/2004 7:00,73.82,65673,9307.29,50.13
11/16/2004 7:00,50.26,65673,9307.29,50.26
11/17/2004 7:00,65.04,65703,9307.31,50.42
11/18/2004 7:00,66.41,65734,9307.33,50.28
11/19/2004 7:00,57.64,65749,9307.34,50.08
11/20/2004 7:00,88.55,65825,9307.39,50.23
11/21/2004 7:00,65.82,65856,9307.41,50.19
11/22/2004 7:00,73.8,65902,9307.44,50.1
11/23/2004 7:00,50.06,65902,9307.44,50.06
11/24/2004 7:00,34.19,65871,9307.42,50.33
11/25/2004 7:00,97.39,65963,9307.48,50.5
11/26/2004 7:00,73.08,66009,9307.51,50.39
11/27/2004 7:00,88.42,66086,9307.56,50.1
11/28/2004 7:00,89.63,66162,9307.61,50.3
11/29/2004 7:00,34.13,66132,9307.59,49.76
11/30/2004 7:00,56.36,66147,9307.6,49.3
12/01/2004 7:00,57.74,66162,9307.61,49.17
12/02/2004 7:00,56.22,66178,9307.62,48.65
12/03/2004 7:00,48.73,66178,9307.62,48.73
12/04/2004 7:00,63.95,66208,9307.64,48.83
12/05/2004 7:00,80.7,66270,9307.68,49.94
12/06/2004 7:00,41.72,66255,9307.67,49.28
12/07/2004 7:00,56.32,66270,9307.68,48.76
12/08/2004 7:00,57.54,66285,9307.69,48.97
12/09/2004 7:00,34,66255,9307.67,50.13
12/10/2004 7:00,157.77,66470,9307.81,49.37
12/11/2004 7:00,49.17,66470,9307.81,49.17
12/12/2004 7:00,80.48,66531,9307.85,49.23
12/13/2004 7:00,54.36,66531,9307.85,54.36
12/14/2004 7:00,79.69,66578,9307.88,56.49
12/15/2004 7:00,48.93,66562,9307.87,56.49
12/16/2004 7:00,64.28,66578,9307.88,56.72
12/17/2004 7:00,63.51,66593,9307.89,55.95
12/18/2004 7:00,79.82,66639,9307.92,56.13
12/19/2004 7:00,48.58,66608,9307.9,56.14
12/20/2004 7:00,32.47,66578,9307.88,56.16
12/21/2004 7:00,63.45,66593,9307.89,55.89
12/22/2004 7:00,71.68,66624,9307.91,55.55
12/23/2004 7:00,78.85,66670,9307.94,55.15
12/24/2004 7:00,24.39,66608,9307.9,55.65
12/25/2004 7:00,24,66547,9307.86,55.26
12/26/2004 7:00,63.42,66562,9307.87,55.86
12/27/2004 7:00,32.74,66516,9307.84,55.93
12/28/2004 7:00,32.68,66470,9307.81,56.37
12/29/2004 7:00,80.27,66516,9307.84,56.57
12/30/2004 7:00,173.91,66747,9307.99,56.95
12/31/2004 7:00,47.82,66732,9307.98,55.89
01/01/2005 7:00,80.17,66778,9308.01,57
01/02/2005 7:00,56.34,66778,9308.01,57
01/03/2005 7:00,63.99,66793,9308.02,57
01/04/2005 7:00,88.29,66855,9308.06,57
01/05/2005 7:00,80.28,66902,9308.09,57
01/06/2005 7:00,73.04,66933,9308.11,57
01/07/2005 7:00,63.83,66948,9308.12,57
01/08/2005 7:00,119.71,67072,9308.2,57
01/09/2005 7:00,88.48,67134,9308.24,57
01/10/2005 7:00,127.11,67273,9308.33,57
01/11/2005 7:00,127.77,67413,9308.42,57
01/12/2005 7:00,73.21,67444,9308.44,57
01/13/2005 7:00,17.08,67366,9308.39,57
01/14/2005 7:00,72.85,67397,9308.41,57
01/15/2005 7:00,40.73,67366,9308.39,57
01/16/2005 7:00,72.49,67397,9308.41,57
01/17/2005 7:00,56.49,67397,9308.41,57
01/18/2005 7:00,56.81,67397,9308.41,57
01/19/2005 7:00,56.86,67397,9308.41,57
01/20/2005 7:00,71.99,67428,9308.43,57
01/21/2005 7:00,80.19,67475,9308.46,57
01/22/2005 7:00,56.69,67475,9308.46,57
01/23/2005 7:00,80.43,67522,9308.49,57
01/24/2005 7:00,64.34,67537,9308.5,57
01/25/2005 7:00,56.72,67537,9308.5,57
01/26/2005 7:00,79.6,67584,9308.53,56
01/27/2005 7:00,150.57,67771,9308.65,57
01/28/2005 7:00,56.31,67771,9308.65,57
01/29/2005 7:00,64.38,67786,9308.66,57
01/30/2005 7:00,64.11,67802,9308.67,57
01/31/2005 7:00,64.7,67817,9308.68,57
02/01/2005 7:00,65.77,67833,9308.69,57
02/02/2005 7:00,64.48,67849,9308.7,57
02/03/2005 7:00,56.91,67849,9308.7,57
02/04/2005 7:00,64.43,67864,9308.71,57
02/05/2005 7:00,80.54,67911,9308.74,57
02/06/2005 7:00,56.85,67911,9308.74,57
02/07/2005 7:00,65.2,67927,9308.75,57
02/08/2005 7:00,72.37,67958,9308.77,57
02/09/2005 7:00,56.99,67958,9308.77,57
02/10/2005 7:00,65.55,67973,9308.78,57
02/11/2005 7:00,64.66,67989,9308.79,57
02/12/2005 7:00,57,67989,9308.79,57
02/13/2005 7:00,80.94,68036,9308.82,57
02/14/2005 7:00,65.28,68052,9308.83,57
02/15/2005 7:00,72.09,68083,9308.85,56.97
02/16/2005 7:00,81.17,68130,9308.88,56.97
02/17/2005 7:00,56.97,68130,9308.88,56.97
02/18/2005 7:00,73.1,68161,9308.9,56.97
02/19/2005 7:00,79.66,68208,9308.93,56.97
02/20/2005 7:00,65.54,68224,9308.94,56.97
02/21/2005 7:00,80.16,68271,9308.97,56.97
02/22/2005 7:00,57,68271,9308.97,57
02/23/2005 7:00,65.57,68286,9308.98,57
02/24/2005 7:00,71.5,68318,9309,56
02/25/2005 7:00,47.79,68302,9308.99,56
02/26/2005 7:00,71.5,68333,9309.01,56
02/27/2005 7:00,48.31,68318,9309,56
02/28/2005 7:00,79.57,68365,9309.03,56
03/01/2005 7:00,55.87,68365,9309.03,56
03/02/2005 7:00,55.87,68365,9309.03,56
03/03/2005 7:00,63.43,68380,9309.04,56
03/04/2005 7:00,55.87,68380,9309.04,56
03/05/2005 7:00,48.31,68365,9309.03,56
03/06/2005 7:00,87.65,68427,9309.07,56
03/07/2005 7:00,39.77,68396,9309.05,56
03/08/2005 7:00,63.49,68412,9309.06,56
03/09/2005 7:00,64.6,68427,9309.07,56
03/10/2005 7:00,63.49,68443,9309.08,56
03/11/2005 7:00,71.87,68474,9309.1,57
03/12/2005 7:00,64.89,68490,9309.11,57
03/13/2005 7:00,56.16,68490,9309.11,57
03/14/2005 7:00,55.96,68490,9309.11,56
03/15/2005 7:00,55.91,68490,9309.11,56
03/16/2005 7:00,47.39,68474,9309.1,56
03/17/2005 7:00,72.7,68506,9309.12,57
03/18/2005 7:00,56.47,68506,9309.12,57
03/19/2005 7:00,63.76,68521,9309.13,57
03/20/2005 7:00,58.09,68521,9309.13,57
03/21/2005 7:00,31.68,68474,9309.1,57
03/22/2005 7:00,65.16,68490,9309.11,57
03/23/2005 7:00,48.91,68474,9309.1,58
03/24/2005 7:00,64.82,68490,9309.11,57
03/25/2005 7:00,49.18,68474,9309.1,57
03/26/2005 7:00,41.21,68443,9309.08,57
03/27/2005 7:00,33.47,68396,9309.05,57
03/28/2005 7:00,57.36,68396,9309.05,58
03/29/2005 7:00,65.39,68412,9309.06,58
03/30/2005 7:00,73.05,68443,9309.08,57
03/31/2005 7:00,49.3,68427,9309.07,57
04/01/2005 7:00,48.5,68412,9309.06,57
04/02/2005 7:00,34.18,68365,9309.03,58
04/03/2005 7:00,57.8,68365,9309.03,58
04/04/2005 7:00,57.52,68365,9309.03,58
04/05/2005 7:00,63.91,68380,9309.04,57
04/06/2005 7:00,48.44,68365,9309.03,56
04/07/2005 7:00,87.74,68427,9309.07,56
04/08/2005 7:00,182.57,68678,9309.23,56
04/09/2005 7:00,103.32,68773,9309.29,56
04/10/2005 7:00,79.58,68820,9309.32,56
04/11/2005 7:00,63.95,68836,9309.33,56
04/12/2005 7:00,79.58,68883,9309.36,56
04/13/2005 7:00,79.58,68930,9309.39,56
04/14/2005 7:00,34.76,68836,9309.33,77
04/15/2005 7:00,81.34,68773,9309.29,119
04/16/2005 7:00,87.94,68694,9309.24,134
04/17/2005 7:00,142.26,68726,9309.26,134
04/18/2005 7:00,159.92,68773,9309.29,143
04/19/2005 7:00,166.6,68820,9309.32,151
04/20/2005 7:00,246.3,69025,9309.45,151
04/21/2005 7:00,126.04,68993,9309.43,150
04/22/2005 7:00,237.27,69183,9309.55,150
04/23/2005 7:00,222.24,69341,9309.65,150
04/24/2005 7:00,285.79,69626,9309.83,150
04/25/2005 7:00,173.8,69689,9309.87,150
04/26/2005 7:00,141.99,69689,9309.87,150
04/27/2005 7:00,181.97,69768,9309.92,150
04/28/2005 7:00,126.63,69737,9309.9,150
04/29/2005 7:00,125.95,69705,9309.88,150
04/30/2005 7:00,117.84,69657,9309.85,150
05/01/2005 7:00,126.34,69626,9309.83,150
05/02/2005 7:00,141.7,69594,9309.81,168
05/03/2005 7:00,90.59,69388,9309.68,207
05/04/2005 7:00,147.41,69262,9309.6,226
05/05/2005 7:00,116.12,69072,9309.48,226
05/06/2005 7:00,155.73,68962,9309.41,226
05/07/2005 7:00,172.25,68883,9309.36,227
05/08/2005 7:00,180.19,68820,9309.32,227
05/09/2005 7:00,148.71,68694,9309.24,226
05/10/2005 7:00,211.96,68694,9309.24,227
05/11/2005 7:00,155.92,68584,9309.17,227
05/12/2005 7:00,172.3,68506,9309.12,226
05/13/2005 7:00,148.18,68380,9309.04,226
05/14/2005 7:00,172.27,68302,9308.99,226
05/15/2005 7:00,204.08,68286,9308.98,226
05/16/2005 7:00,221.63,68271,9308.97,245
05/17/2005 7:00,281.46,68333,9309.01,264
05/18/2005 7:00,265.65,68365,9309.03,264
05/19/2005 7:00,336.06,68537,9309.14,264
05/20/2005 7:00,495.43,69025,9309.45,264
05/21/2005 7:00,608.51,69737,9309.9,264
05/22/2005 7:00,757.17,70741,9310.53,265
05/23/2005 7:00,842.61,71917,9311.26,265
05/24/2005 7:00,949.87,73301,9312.11,266
05/25/2005 7:00,883.05,74552,9312.87,267
05/26/2005 7:00,907.74,75851,9313.65,267
05/27/2005 7:00,842.28,77011,9314.34,267
05/28/2005 7:00,764.54,78012,9314.93,269
05/29/2005 7:00,760.42,79004,9315.51,269
05/30/2005 7:00,712.38,79899,9316.03,260.15
05/31/2005 7:00,609.02,80592,9316.43,260.15
06/01/2005 7:00,650.54,81289,9316.83,298.63
06/02/2005 7:00,619.56,81920,9317.19,305
06/03/2005 7:00,740.68,82783,9317.68,310
06/04/2005 7:00,656.04,83473,9318.07,310
06/05/2005 7:00,485.17,83829,9318.27,310
06/06/2005 7:00,532.36,84275,9318.52,311
06/07/2005 7:00,524.44,84704,9318.76,311
06/08/2005 7:00,532.87,85153,9319.01,310
06/09/2005 7:00,607.56,85747,9319.34,311
06/10/2005 7:00,573.61,86272,9319.63,312
06/11/2005 7:00,436.07,86526,9319.77,312
06/12/2005 7:00,510.92,86926,9319.99,312
06/13/2005 7:00,401.82,87053,9320.06,341
06/14/2005 7:00,393.95,87126,9320.1,361
06/15/2005 7:00,431.28,87272,9320.18,360
06/16/2005 7:00,522.89,87601,9320.36,360
06/17/2005 7:00,596.25,88077,9320.62,360
06/18/2005 7:00,635.1,88628,9320.92,361
06/19/2005 7:00,712.32,89329,9321.3,362
06/20/2005 7:00,737.08,90126,9321.73,338
06/21/2005 7:00,719.04,90908,9322.15,328
06/22/2005 7:00,710.95,91675,9322.56,328
06/23/2005 7:00,688.02,92389,9322.94,330
06/24/2005 7:00,697.7,93125,9323.33,330
06/25/2005 7:00,641.82,93751,9323.66,330
06/26/2005 7:00,623.37,94340,9323.97,329
06/27/2005 7:00,549.4,94779,9324.2,331
06/28/2005 7:00,520.22,95162,9324.4,331
06/29/2005 7:00,532.16,95564,9324.61,332
06/30/2005 7:00,443.81,95794,9324.73,332
07/01/2005 7:00,453.43,96044,9324.86,331
07/02/2005 7:00,376.83,96141,9324.91,331
07/03/2005 7:00,396.96,96275,9324.98,332
07/04/2005 7:00,357.5,96333,9325.01,332
07/05/2005 7:00,309.41,96295,9324.99,332
07/06/2005 7:00,299.63,96237,9324.96,332
07/07/2005 7:00,277.45,96025,9324.85,389
07/08/2005 7:00,310.89,95737,9324.7,461
07/09/2005 7:00,299.72,95430,9324.54,460
07/10/2005 7:00,235.32,95047,9324.34,434
07/11/2005 7:00,253.14,94836,9324.23,363
07/12/2005 7:00,218.65,94607,9324.11,337
07/13/2005 7:00,267.08,94474,9324.04,338
07/14/2005 7:00,229.14,94264,9323.93,338
07/15/2005 7:00,267.51,94131,9323.86,337
07/16/2005 7:00,247.66,93960,9323.77,338
07/17/2005 7:00,191.62,93675,9323.62,338
07/18/2005 7:00,181.52,93372,9323.46,338
07/19/2005 7:00,153.28,93012,9323.27,338
07/20/2005 7:00,184.48,92710,9323.11,339
07/21/2005 7:00,286.96,92616,9323.06,338
07/22/2005 7:00,221,92389,9322.94,337
07/23/2005 7:00,239.24,92201,9322.84,338
07/24/2005 7:00,248.67,92032,9322.75,337
07/25/2005 7:00,315.99,91994,9322.73,338
07/26/2005 7:00,192.67,91713,9322.58,338
07/27/2005 7:00,154.92,91357,9322.39,338
07/28/2005 7:00,164.94,91020,9322.21,337
07/29/2005 7:00,145.21,90647,9322.01,336
07/30/2005 7:00,117.98,90219,9321.78,337
07/31/2005 7:00,118.79,89792,9321.55,337
08/01/2005 7:00,120.23,89366,9321.32,337
08/02/2005 7:00,146.64,88997,9321.12,336
08/03/2005 7:00,120.2,88573,9320.89,337
08/04/2005 7:00,222.07,88352,9320.77,336
08/05/2005 7:00,222.95,88132,9320.65,339
08/06/2005 7:00,164.05,87784,9320.46,340
08/07/2005 7:00,160.47,87418,9320.26,345
08/08/2005 7:00,147.83,87017,9320.04,350
08/09/2005 7:00,159.3,86635,9319.83,344
08/10/2005 7:00,176.45,86290,9319.64,344
08/11/2005 7:00,195.34,85982,9319.47,343
08/12/2005 7:00,201.49,85711,9319.32,337.61
08/13/2005 7:00,158,85351,9319.12,340
08/14/2005 7:00,140.85,84955,9318.9,340
08/15/2005 7:00,140.35,84561,9318.68,340
08/16/2005 7:00,207.1,84328,9318.55,324.07
08/17/2005 7:00,137.82,84007,9318.37,277
08/18/2005 7:00,119.86,83651,9318.17,277
08/19/2005 7:00,111.06,83278,9317.96,277
08/20/2005 7:00,147.02,82977,9317.79,276
08/21/2005 7:00,111.99,82606,9317.58,277
08/22/2005 7:00,139.33,82289,9317.4,275
08/23/2005 7:00,102.42,81902,9317.18,274
08/24/2005 7:00,155.91,81622,9317.02,273
08/25/2005 7:00,139.3,81307,9316.84,273
08/26/2005 7:00,120.69,80958,9316.64,275
08/27/2005 7:00,130.6,80627,9316.45,275
08/28/2005 7:00,137.76,80315,9316.27,275
08/29/2005 7:00,69.18,79865,9316.01,274
08/30/2005 7:00,113.14,79502,9315.8,274
08/31/2005 7:00,78.74,79072,9315.55,274
09/01/2005 7:00,86.78,78661,9315.31,273
09/02/2005 7:00,104.59,78285,9315.09,272
09/03/2005 7:00,105.38,77910,9314.87,270
09/04/2005 7:00,96.17,77519,9314.64,270
09/05/2005 7:00,105.9,77146,9314.42,270
09/06/2005 7:00,79.42,76775,9314.2,244
09/07/2005 7:00,92.51,76472,9314.02,225
09/08/2005 7:00,101.1,76186,9313.85,225
09/09/2005 7:00,144.18,75985,9313.73,224
09/10/2005 7:00,126.99,75750,9313.59,225
09/11/2005 7:00,85.16,75433,9313.4,224
09/12/2005 7:00,83.89,75117,9313.21,224
09/13/2005 7:00,109.35,74851,9313.05,223
09/14/2005 7:00,126.53,74619,9312.91,223
09/15/2005 7:00,68.04,74271,9312.7,223
09/16/2005 7:00,92.55,73974,9312.52,222
09/17/2005 7:00,86.05,73662,9312.33,222
09/18/2005 7:00,68.25,73317,9312.12,222
09/19/2005 7:00,77,72990,9311.92,221
09/20/2005 7:00,101.48,72712,9311.75,221
09/21/2005 7:00,110.86,72452,9311.59,222
09/22/2005 7:00,209.39,72387,9311.55,222
09/23/2005 7:00,110.58,72127,9311.39,221
09/24/2005 7:00,86.72,71819,9311.2,221
09/25/2005 7:00,86.13,71513,9311.01,220
09/26/2005 7:00,78.94,71191,9310.81,218
09/27/2005 7:00,160.12,71030,9310.71,218
09/28/2005 7:00,298.26,71142,9310.78,218
09/29/2005 7:00,159.22,70982,9310.68,218
09/30/2005 7:00,144.25,70837,9310.59,196
10/01/2005 7:00,130.98,70693,9310.5,184
10/02/2005 7:00,114.72,70517,9310.39,184
10/03/2005 7:00,98.29,70310,9310.26,186
10/04/2005 7:00,155.53,70214,9310.2,186
10/05/2005 7:00,137.79,70086,9310.12,185
10/06/2005 7:00,110.93,69975,9310.05,154
10/07/2005 7:00,104.99,69896,9310,133
10/08/2005 7:00,97.2,69800,9309.94,133
10/09/2005 7:00,208.41,69927,9310.02,133
10/10/2005 7:00,153.28,69943,9310.03,133
10/11/2005 7:00,131.46,69975,9310.05,109
10/12/2005 7:00,94.63,69991,9310.06,90
10/13/2005 7:00,89.57,69991,9310.06,90
10/14/2005 7:00,106.21,70023,9310.08,90
10/15/2005 7:00,121.84,70086,9310.12,90
